CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,TARGET,AGE,EMPLOYMENT_YEARS
0,1,1,2,144000.0,4,1,1,1,1,0,0,1,0,4.0,0,39,1.4575342465753425
0,1,1,2,144000.0,4,1,1,1,1,0,0,1,0,4.0,0,39,1.4575342465753425
0,1,1,2,144000.0,4,1,1,1,1,0,0,1,0,4.0,0,39,1.4575342465753425
0,1,1,2,144000.0,4,1,1,1,1,0,0,1,0,4.0,0,39,1.4575342465753425
0,0,1,0,112500.0,0,1,1,1,1,1,1,0,17,2.0,0,47,3.293150684931507
0,0,1,0,112500.0,0,1,1,1,1,1,1,0,17,2.0,0,47,3.293150684931507
0,0,1,0,112500.0,0,1,1,1,1,1,1,0,17,2.0,0,47,3.293150684931507
0,0,1,0,112500.0,0,1,1,1,1,1,1,0,17,2.0,0,47,3.293150684931507
0,0,1,0,112500.0,0,1,1,1,1,1,1,0,17,2.0,0,47,3.293150684931507
0,0,1,0,112500.0,0,1,1,1,1,1,1,0,17,2.0,0,47,3.293150684931507
0,0,1,0,112500.0,0,1,1,1,1,1,1,0,17,2.0,0,47,3.293150684931507
0,0,1,0,112500.0,0,1,1,1,1,1,1,0,17,2.0,0,47,3.293150684931507
0,0,1,0,112500.0,0,1,1,1,1,1,1,0,17,2.0,0,47,3.293150684931507
0,0,1,0,112500.0,0,1,1,1,1,1,1,0,17,2.0,0,47,3.293150684931507
0,0,1,0,112500.0,0,1,1,1,1,1,1,0,17,2.0,0,47,3.293150684931507
0,0,1,2,153000.0,0,1,1,1,1,0,0,0,0,4.0,0,36,3.627397260273973
0,0,1,2,153000.0,0,1,1,1,1,0,0,0,0,4.0,0,36,3.627397260273973
0,0,1,2,153000.0,0,1,1,1,1,0,0,0,0,4.0,0,36,3.627397260273973
0,0,1,2,153000.0,0,1,1,1,1,0,0,0,0,4.0,0,36,3.627397260273973
0,0,1,2,153000.0,0,1,1,1,1,0,0,0,0,4.0,0,36,3.627397260273973
0,0,1,2,153000.0,0,1,1,1,1,0,0,0,0,4.0,0,36,3.627397260273973
0,0,1,2,153000.0,0,1,1,1,1,0,0,0,0,4.0,0,36,3.627397260273973
0,0,1,2,135000.0,0,4,1,1,1,0,1,0,11,4.0,0,43,0.29041095890410956
1,0,1,0,180000.0,0,1,3,1,1,0,0,0,17,1.0,0,33,4.627397260273972
1,0,1,0,180000.0,0,1,3,1,1,0,0,0,17,1.0,0,33,4.627397260273972
1,0,1,0,180000.0,0,1,3,1,1,0,0,0,17,1.0,0,33,4.627397260273972
1,0,1,0,180000.0,0,1,3,1,1,0,0,0,17,1.0,0,33,4.627397260273972
0,0,0,1,157500.0,4,4,0,5,1,0,1,0,2,3.0,0,30,1.9616438356164383
0,0,0,1,157500.0,4,4,0,5,1,0,1,0,2,3.0,0,30,1.9616438356164383
0,0,0,1,157500.0,4,4,0,5,1,0,1,0,2,3.0,0,30,1.9616438356164383
0,1,0,0,315000.0,4,4,1,1,1,0,0,0,10,2.0,0,53,11.134246575342466
0,1,0,0,315000.0,4,4,1,1,1,0,0,0,10,2.0,0,53,11.134246575342466
0,1,0,0,315000.0,4,4,1,1,1,0,0,0,10,2.0,0,53,11.134246575342466
0,1,0,0,315000.0,4,4,1,1,1,0,0,0,10,2.0,0,53,11.134246575342466
0,1,0,0,315000.0,4,4,1,1,1,0,0,0,10,2.0,0,53,11.134246575342466
0,1,0,0,315000.0,4,4,1,1,1,0,0,0,10,2.0,0,53,11.134246575342466
0,1,0,0,315000.0,4,4,1,1,1,0,0,0,10,2.0,0,53,11.134246575342466
0,1,0,0,315000.0,4,4,1,1,1,0,0,0,10,2.0,0,53,11.134246575342466
0,1,0,0,315000.0,4,4,1,1,1,0,0,0,10,2.0,0,53,11.134246575342466
0,1,0,0,315000.0,4,4,1,1,1,0,0,0,10,2.0,0,53,11.134246575342466
0,1,0,0,315000.0,4,4,1,1,1,0,0,0,10,2.0,0,53,11.134246575342466
0,1,0,0,315000.0,4,4,1,1,1,0,0,0,10,2.0,0,53,11.134246575342466
0,1,0,0,315000.0,4,4,1,1,1,0,0,0,10,2.0,0,53,11.134246575342466
0,1,0,0,315000.0,4,4,1,1,1,0,0,0,10,2.0,0,53,11.134246575342466
0,1,0,0,315000.0,4,4,1,1,1,0,0,0,10,2.0,0,53,11.134246575342466
0,1,0,0,315000.0,4,4,1,1,1,0,0,0,10,2.0,0,53,11.134246575342466
0,1,0,0,315000.0,4,4,1,1,1,0,0,0,10,2.0,0,53,11.134246575342466
0,1,0,0,315000.0,4,4,1,1,1,0,0,0,10,2.0,0,53,11.134246575342466
0,0,0,1,157500.0,4,4,1,1,1,0,0,1,12,3.0,0,41,4.46027397260274
1,0,1,0,135000.0,0,1,2,1,1,0,0,0,17,1.0,0,57,7.967123287671233
1,0,1,0,135000.0,0,1,2,1,1,0,0,0,17,1.0,0,57,7.967123287671233
1,0,1,0,135000.0,0,1,2,1,1,0,0,0,17,1.0,0,57,7.967123287671233
0,1,1,0,144000.0,1,4,1,1,1,0,0,0,17,2.0,0,57,5.457534246575342
0,1,1,0,144000.0,1,4,1,1,1,0,0,0,17,2.0,0,57,5.457534246575342
0,0,0,0,90000.0,4,1,1,1,1,0,1,0,17,2.0,0,54,15.136986301369863
0,0,0,0,90000.0,4,1,1,1,1,0,1,0,17,2.0,0,54,15.136986301369863
0,0,0,0,90000.0,4,1,1,1,1,0,1,0,17,2.0,0,54,15.136986301369863
0,0,0,0,90000.0,4,1,1,1,1,0,1,0,17,2.0,0,54,15.136986301369863
0,0,1,0,360000.0,2,4,2,1,1,0,0,0,11,1.0,0,32,7.715068493150685
0,0,1,0,360000.0,2,4,2,1,1,0,0,0,11,1.0,0,32,7.715068493150685
0,0,1,0,360000.0,2,4,2,1,1,0,0,0,11,1.0,0,32,7.715068493150685
0,0,1,0,360000.0,2,4,2,1,1,0,0,0,11,1.0,0,32,7.715068493150685
1,0,1,0,225000.0,0,4,3,1,1,0,0,0,16,1.0,0,44,11.2986301369863
0,1,1,0,189000.0,1,1,2,1,1,0,0,0,17,1.0,0,65,5.457534246575342
0,0,1,0,157500.0,4,4,1,1,1,0,1,0,0,2.0,0,52,5.208219178082191
0,0,1,0,157500.0,4,4,1,1,1,0,1,0,0,2.0,0,52,5.208219178082191
0,0,1,0,157500.0,4,4,1,1,1,0,1,0,0,2.0,0,52,5.208219178082191
1,0,1,0,202500.0,0,4,1,1,1,1,0,1,3,2.0,0,22,2.9616438356164383
1,0,1,0,202500.0,0,4,1,1,1,1,0,1,3,2.0,0,22,2.9616438356164383
1,0,1,0,202500.0,0,4,1,1,1,1,0,1,3,2.0,0,22,2.9616438356164383
1,0,1,0,202500.0,0,4,1,1,1,1,0,1,3,2.0,0,22,2.9616438356164383
1,0,1,0,202500.0,0,4,1,1,1,1,0,1,3,2.0,0,22,2.9616438356164383
1,0,1,0,202500.0,0,4,1,1,1,1,0,1,3,2.0,0,22,2.9616438356164383
0,0,1,1,45000.0,4,1,1,1,1,0,0,0,3,3.0,0,30,0.5424657534246575
0,1,1,0,225000.0,4,1,1,1,1,0,0,1,10,2.0,0,48,6.712328767123288
0,1,1,0,225000.0,4,1,1,1,1,0,0,1,10,2.0,0,48,6.712328767123288
0,1,1,0,225000.0,4,1,1,1,1,0,0,1,10,2.0,0,48,6.712328767123288
0,1,1,0,225000.0,4,1,1,1,1,0,0,1,10,2.0,0,48,6.712328767123288
0,1,1,0,225000.0,4,1,1,1,1,0,0,1,10,2.0,0,48,6.712328767123288
0,0,1,0,135000.0,1,2,2,1,1,0,0,0,17,1.0,0,55,5.457534246575342
0,0,1,0,135000.0,1,2,2,1,1,0,0,0,17,1.0,0,55,5.457534246575342
0,0,1,0,135000.0,1,2,2,1,1,0,0,0,17,1.0,0,55,5.457534246575342
0,0,1,0,121500.0,0,4,1,1,1,0,0,0,3,2.0,0,48,8.967123287671233
0,0,1,0,121500.0,0,4,1,1,1,0,0,0,3,2.0,0,48,8.967123287671233
0,0,1,0,121500.0,0,4,1,1,1,0,0,0,3,2.0,0,48,8.967123287671233
0,0,1,0,121500.0,0,4,1,1,1,0,0,0,3,2.0,0,48,8.967123287671233
0,0,1,0,121500.0,0,4,1,1,1,0,0,0,3,2.0,0,48,8.967123287671233
0,0,1,0,121500.0,0,4,1,1,1,0,0,0,3,2.0,0,48,8.967123287671233
0,0,1,0,121500.0,0,4,1,1,1,0,0,0,3,2.0,0,48,8.967123287671233
0,0,1,0,270000.0,0,4,1,1,1,0,1,0,17,2.0,0,54,12.550684931506849
0,0,1,0,270000.0,0,4,1,1,1,0,1,0,17,2.0,0,54,12.550684931506849
0,0,1,0,270000.0,0,4,1,1,1,0,1,0,17,2.0,0,54,12.550684931506849
0,0,1,0,270000.0,0,4,1,1,1,0,1,0,17,2.0,0,54,12.550684931506849
0,0,1,0,270000.0,0,4,1,1,1,0,1,0,17,2.0,0,54,12.550684931506849
0,0,1,0,270000.0,0,4,1,1,1,0,1,0,17,2.0,0,54,12.550684931506849
0,0,1,0,270000.0,0,4,1,1,1,0,1,0,17,2.0,0,54,12.550684931506849
0,0,1,0,270000.0,0,4,1,1,1,0,1,0,17,2.0,0,54,12.550684931506849
0,0,1,0,270000.0,0,4,1,1,1,0,1,0,17,2.0,0,54,12.550684931506849
0,0,1,0,270000.0,0,4,1,1,1,0,1,0,17,2.0,0,54,12.550684931506849
0,0,1,0,270000.0,0,4,1,1,1,0,1,0,17,2.0,0,54,12.550684931506849
0,0,1,0,270000.0,0,4,1,1,1,0,1,0,17,2.0,0,54,12.550684931506849
0,0,1,0,180000.0,4,4,3,1,1,0,0,0,3,1.0,0,45,25.97808219178082
0,0,1,0,180000.0,4,4,3,1,1,0,0,0,3,1.0,0,45,25.97808219178082
0,0,1,0,180000.0,4,4,3,1,1,0,0,0,3,1.0,0,45,25.97808219178082
0,0,1,0,180000.0,4,4,3,1,1,0,0,0,3,1.0,0,45,25.97808219178082
0,0,1,0,180000.0,4,4,3,1,1,0,0,0,3,1.0,0,45,25.97808219178082
0,0,1,0,180000.0,4,4,3,1,1,0,0,0,3,1.0,0,45,25.97808219178082
0,0,1,0,180000.0,4,4,3,1,1,0,0,0,3,1.0,0,45,25.97808219178082
0,0,1,0,81000.0,1,4,1,1,1,0,0,0,17,2.0,0,57,5.457534246575342
0,0,1,0,81000.0,1,4,1,1,1,0,0,0,17,2.0,0,57,5.457534246575342
1,0,1,0,270000.0,4,4,2,1,1,0,0,0,17,1.0,0,43,7.967123287671233
1,0,1,0,270000.0,4,4,2,1,1,0,0,0,17,1.0,0,43,7.967123287671233
1,0,1,0,270000.0,4,4,2,1,1,0,0,0,17,1.0,0,43,7.967123287671233
1,0,1,0,270000.0,4,4,2,1,1,0,0,0,17,1.0,0,43,7.967123287671233
1,0,1,0,270000.0,4,4,2,1,1,0,0,0,17,1.0,0,43,7.967123287671233
0,0,0,0,94500.0,4,1,1,1,1,0,0,0,17,2.0,0,24,2.6246575342465754
0,0,0,0,94500.0,4,1,1,1,1,0,0,0,17,2.0,0,24,2.6246575342465754
0,0,0,0,94500.0,4,1,1,1,1,0,0,0,17,2.0,0,24,2.6246575342465754
1,0,1,1,202500.0,0,4,1,1,1,0,0,1,17,3.0,0,41,11.04931506849315
1,0,1,1,202500.0,0,4,1,1,1,0,0,1,17,3.0,0,41,11.04931506849315
1,0,1,1,202500.0,0,4,1,1,1,0,0,1,17,3.0,0,41,11.04931506849315
1,0,1,1,202500.0,0,4,1,1,1,0,0,1,17,3.0,0,41,11.04931506849315
1,1,1,0,112500.0,4,4,3,1,1,0,0,1,17,1.0,0,23,0.5424657534246575
1,1,1,0,112500.0,4,4,3,1,1,0,0,1,17,1.0,0,23,0.5424657534246575
1,1,1,0,112500.0,4,4,3,1,1,0,0,1,17,1.0,0,23,0.5424657534246575
1,1,1,0,225000.0,4,4,1,1,1,1,1,0,4,2.0,0,57,15.216438356164383
1,1,1,0,225000.0,4,4,1,1,1,1,1,0,4,2.0,0,57,15.216438356164383
1,1,1,0,225000.0,4,4,1,1,1,1,1,0,4,2.0,0,57,15.216438356164383
0,0,1,0,90000.0,2,4,4,1,1,0,0,0,11,1.0,0,48,11.96986301369863
0,0,1,0,90000.0,2,4,4,1,1,0,0,0,11,1.0,0,48,11.96986301369863
0,0,1,0,90000.0,2,4,4,1,1,0,0,0,11,1.0,0,48,11.96986301369863
0,1,1,1,351000.0,4,4,0,1,1,0,0,0,10,3.0,0,36,6.712328767123288
1,0,0,1,135000.0,4,4,1,4,1,0,1,0,8,3.0,0,32,3.627397260273973
0,0,1,0,270000.0,1,1,1,1,1,0,0,0,17,2.0,0,57,5.457534246575342
0,0,1,0,270000.0,1,1,1,1,1,0,0,0,17,2.0,0,57,5.457534246575342
0,0,1,0,270000.0,1,1,1,1,1,0,0,0,17,2.0,0,57,5.457534246575342
0,0,1,0,270000.0,1,1,1,1,1,0,0,0,17,2.0,0,57,5.457534246575342
0,1,1,0,202500.0,4,4,1,1,1,1,1,0,3,2.0,0,28,2.4575342465753423
0,1,1,0,202500.0,4,4,1,1,1,1,1,0,3,2.0,0,28,2.4575342465753423
0,1,1,0,202500.0,4,4,1,1,1,1,1,0,3,2.0,0,28,2.4575342465753423
0,1,1,0,202500.0,4,4,1,1,1,1,1,0,3,2.0,0,28,2.4575342465753423
0,1,1,0,202500.0,4,4,1,1,1,1,1,0,3,2.0,0,28,2.4575342465753423
0,1,1,0,202500.0,4,4,1,1,1,1,1,0,3,2.0,0,28,2.4575342465753423
0,1,1,0,202500.0,4,4,1,1,1,1,1,0,3,2.0,0,28,2.4575342465753423
0,1,1,0,202500.0,4,4,1,1,1,1,1,0,3,2.0,0,28,2.4575342465753423
0,1,1,0,202500.0,4,4,1,1,1,1,1,0,3,2.0,0,28,2.4575342465753423
0,0,1,0,121500.0,2,1,4,1,1,1,1,0,0,1.0,0,53,4.3780821917808215
0,0,1,0,121500.0,2,1,4,1,1,1,1,0,0,1.0,0,53,4.3780821917808215
0,0,1,2,189000.0,4,4,0,1,1,0,1,0,17,4.0,0,37,0.9616438356164384
0,0,1,2,189000.0,4,4,0,1,1,0,1,0,17,4.0,0,37,0.9616438356164384
0,0,1,2,189000.0,4,4,0,1,1,0,1,0,17,4.0,0,37,0.9616438356164384
0,0,1,2,189000.0,4,4,0,1,1,0,1,0,17,4.0,0,37,0.9616438356164384
0,0,1,2,189000.0,4,4,0,1,1,0,1,0,17,4.0,0,37,0.9616438356164384
0,0,1,2,189000.0,4,4,0,1,1,0,1,0,17,4.0,0,37,0.9616438356164384
0,0,1,2,189000.0,4,4,0,1,1,0,1,0,17,4.0,0,37,0.9616438356164384
0,0,1,2,189000.0,4,4,0,1,1,0,1,0,17,4.0,0,37,0.9616438356164384
0,0,1,2,189000.0,4,4,0,1,1,0,1,0,17,4.0,0,37,0.9616438356164384
1,0,1,0,283500.0,2,4,0,1,1,0,0,0,8,2.0,0,23,3.208219178082192
0,0,1,0,180000.0,4,4,2,1,1,1,1,0,8,1.0,0,39,12.465753424657533
0,0,1,0,180000.0,4,4,2,1,1,1,1,0,8,1.0,0,39,12.465753424657533
0,0,1,0,180000.0,4,4,2,1,1,1,1,0,8,1.0,0,39,12.465753424657533
0,0,1,0,180000.0,4,4,2,1,1,1,1,0,8,1.0,0,39,12.465753424657533
0,0,1,0,180000.0,4,4,2,1,1,1,1,0,8,1.0,0,39,12.465753424657533
1,1,1,0,202500.0,0,4,3,1,1,0,0,1,6,1.0,0,29,8.134246575342466
1,1,1,0,202500.0,0,4,3,1,1,0,0,1,6,1.0,0,29,8.134246575342466
1,1,1,0,202500.0,0,4,3,1,1,0,0,1,6,1.0,0,29,8.134246575342466
1,1,1,0,202500.0,0,4,3,1,1,0,0,1,6,1.0,0,29,8.134246575342466
1,1,1,0,202500.0,0,4,3,1,1,0,0,1,6,1.0,0,29,8.134246575342466
1,1,1,0,202500.0,0,4,3,1,1,0,0,1,6,1.0,0,29,8.134246575342466
0,0,1,0,103500.0,1,4,4,1,1,0,1,0,17,1.0,0,66,5.457534246575342
0,0,1,0,103500.0,1,4,4,1,1,0,1,0,17,1.0,0,66,5.457534246575342
0,0,1,0,103500.0,1,4,4,1,1,0,1,0,17,1.0,0,66,5.457534246575342
0,0,1,0,103500.0,1,4,4,1,1,0,1,0,17,1.0,0,66,5.457534246575342
0,0,1,0,103500.0,1,4,4,1,1,0,1,0,17,1.0,0,66,5.457534246575342
0,0,1,0,103500.0,1,4,4,1,1,0,1,0,17,1.0,0,66,5.457534246575342
0,0,1,0,103500.0,1,4,4,1,1,0,1,0,17,1.0,0,66,5.457534246575342
0,0,1,0,103500.0,1,4,4,1,1,0,1,0,17,1.0,0,66,5.457534246575342
0,0,1,0,103500.0,1,4,4,1,1,0,1,0,17,1.0,0,66,5.457534246575342
0,0,1,0,103500.0,1,4,4,1,1,0,1,0,17,1.0,0,66,5.457534246575342
0,1,1,1,180000.0,4,1,3,1,1,0,0,0,14,2.0,0,38,8.38082191780822
0,1,1,1,180000.0,4,1,3,1,1,0,0,0,14,2.0,0,38,8.38082191780822
0,1,1,1,180000.0,4,1,3,1,1,0,0,0,14,2.0,0,38,8.38082191780822
0,1,1,1,180000.0,4,1,3,1,1,0,0,0,14,2.0,0,38,8.38082191780822
0,0,1,0,112500.0,1,4,1,1,1,0,0,0,17,2.0,0,56,5.457534246575342
0,0,1,0,112500.0,1,4,1,1,1,0,0,0,17,2.0,0,56,5.457534246575342
0,0,1,0,112500.0,1,4,1,1,1,0,0,0,17,2.0,0,56,5.457534246575342
1,0,1,0,54000.0,1,4,1,1,1,0,0,0,17,2.0,0,62,5.457534246575342
1,1,1,1,180000.0,4,4,3,1,1,0,0,0,4,2.0,0,31,2.043835616438356
1,1,1,1,180000.0,4,4,3,1,1,0,0,0,4,2.0,0,31,2.043835616438356
1,1,1,1,180000.0,4,4,3,1,1,0,0,0,4,2.0,0,31,2.043835616438356
1,1,1,1,180000.0,4,4,3,1,1,0,0,0,4,2.0,0,31,2.043835616438356
1,1,1,1,180000.0,4,4,3,1,1,0,0,0,4,2.0,0,31,2.043835616438356
1,1,1,1,180000.0,4,4,3,1,1,0,0,0,4,2.0,0,31,2.043835616438356
1,1,1,1,180000.0,4,4,3,1,1,0,0,0,4,2.0,0,31,2.043835616438356
0,0,1,0,67500.0,2,4,1,1,1,0,0,0,17,2.0,0,54,31.22739726027397
0,0,1,0,67500.0,2,4,1,1,1,0,0,0,17,2.0,1,54,31.22739726027397
0,0,1,0,67500.0,2,4,1,1,1,0,0,0,17,2.0,0,54,31.22739726027397
0,0,1,0,67500.0,2,4,1,1,1,0,0,0,17,2.0,0,54,31.22739726027397
0,0,1,0,67500.0,2,4,1,1,1,0,0,0,17,2.0,0,54,31.22739726027397
0,0,1,0,67500.0,2,4,1,1,1,0,0,0,17,2.0,0,54,31.22739726027397
0,0,1,0,81000.0,4,4,1,1,1,0,0,0,11,2.0,0,42,4.046575342465753
0,0,1,0,81000.0,4,4,1,1,1,0,0,0,11,2.0,0,42,4.046575342465753
0,0,1,0,81000.0,4,4,1,1,1,0,0,0,11,2.0,0,42,4.046575342465753
0,0,1,0,81000.0,4,4,1,1,1,0,0,0,11,2.0,0,42,4.046575342465753
0,0,1,0,270000.0,2,1,1,1,1,1,1,0,10,2.0,0,37,0.4575342465753425
0,0,1,0,270000.0,2,1,1,1,1,1,1,0,10,2.0,0,37,0.4575342465753425
0,0,1,0,270000.0,2,1,1,1,1,1,1,0,10,2.0,0,37,0.4575342465753425
0,0,1,0,270000.0,2,1,1,1,1,1,1,0,10,2.0,0,37,0.4575342465753425
0,0,1,0,270000.0,2,1,1,1,1,1,1,0,10,2.0,0,37,0.4575342465753425
0,0,1,0,270000.0,2,1,1,1,1,1,1,0,10,2.0,0,37,0.4575342465753425
0,0,1,0,270000.0,2,1,1,1,1,1,1,0,10,2.0,0,37,0.4575342465753425
1,1,1,0,180000.0,4,4,1,1,1,0,1,0,17,2.0,0,45,2.8767123287671232
1,1,1,0,180000.0,4,4,1,1,1,0,1,0,17,2.0,0,45,2.8767123287671232
1,1,1,0,180000.0,4,4,1,1,1,0,1,0,17,2.0,0,45,2.8767123287671232
1,1,1,0,180000.0,4,4,1,1,1,0,1,0,17,2.0,0,45,2.8767123287671232
1,1,1,0,180000.0,4,4,1,1,1,0,1,0,17,2.0,0,45,2.8767123287671232
1,0,1,1,112500.0,0,4,1,1,1,0,0,0,4,3.0,0,50,3.627397260273973
0,0,1,0,90000.0,1,4,4,1,1,0,0,0,17,1.0,0,67,5.457534246575342
0,0,1,0,90000.0,1,4,4,1,1,0,0,0,17,1.0,0,67,5.457534246575342
0,0,1,0,90000.0,1,4,4,1,1,0,0,0,17,1.0,0,67,5.457534246575342
0,0,1,0,157500.0,4,1,1,1,1,0,0,1,11,2.0,0,42,8.134246575342466
0,0,1,0,157500.0,4,1,1,1,1,0,0,1,11,2.0,0,42,8.134246575342466
0,0,1,0,157500.0,4,1,1,1,1,0,0,1,11,2.0,0,42,8.134246575342466
0,0,1,0,157500.0,4,1,1,1,1,0,0,1,11,2.0,0,42,8.134246575342466
0,0,1,0,157500.0,4,1,1,1,1,0,0,1,11,2.0,0,42,8.134246575342466
0,0,1,1,67500.0,4,2,1,1,1,0,0,0,17,3.0,0,35,9.463013698630137
0,0,1,1,67500.0,4,2,1,1,1,0,0,0,17,3.0,0,35,9.463013698630137
0,0,1,1,67500.0,4,2,1,1,1,0,0,0,17,3.0,1,35,9.463013698630137
1,1,1,1,180000.0,0,4,1,1,1,0,0,0,8,3.0,0,37,10.882191780821918
1,0,1,0,90000.0,4,4,1,1,1,0,0,0,16,2.0,0,56,5.879452054794521
1,0,1,1,225000.0,2,4,1,1,1,0,0,0,4,3.0,0,25,5.627397260273972
1,0,1,1,225000.0,2,4,1,1,1,0,0,0,4,3.0,0,25,5.627397260273972
1,0,1,1,225000.0,2,4,1,1,1,0,0,0,4,3.0,0,25,5.627397260273972
1,0,1,1,225000.0,2,4,1,1,1,0,0,0,4,3.0,0,25,5.627397260273972
1,0,1,1,225000.0,2,4,1,1,1,0,0,0,4,3.0,0,25,5.627397260273972
1,0,1,1,225000.0,2,4,1,1,1,0,0,0,4,3.0,0,25,5.627397260273972
1,0,1,1,225000.0,2,4,1,1,1,0,0,0,4,3.0,0,25,5.627397260273972
1,0,1,1,225000.0,2,4,1,1,1,0,0,0,4,3.0,0,25,5.627397260273972
1,0,0,1,202500.0,4,4,1,1,1,0,1,0,8,3.0,0,40,1.8767123287671232
1,0,0,1,202500.0,4,4,1,1,1,0,1,0,8,3.0,0,40,1.8767123287671232
1,1,1,0,270000.0,4,4,3,1,1,0,0,0,14,1.0,0,24,4.7972602739726025
1,1,1,0,270000.0,4,4,3,1,1,0,0,0,14,1.0,0,24,4.7972602739726025
1,1,1,0,270000.0,4,4,3,1,1,0,0,0,14,1.0,0,24,4.7972602739726025
1,1,1,0,270000.0,4,4,3,1,1,0,0,0,14,1.0,0,24,4.7972602739726025
1,1,1,0,270000.0,4,4,3,1,1,0,0,0,14,1.0,0,24,4.7972602739726025
1,1,1,0,270000.0,4,4,3,1,1,0,0,0,14,1.0,0,24,4.7972602739726025
1,1,1,0,270000.0,4,4,3,1,1,0,0,0,14,1.0,0,24,4.7972602739726025
1,0,1,2,184500.0,4,1,1,1,1,0,0,1,17,4.0,0,38,12.884931506849314
0,0,1,2,135000.0,4,4,0,1,1,0,0,0,11,4.0,0,44,23.306849315068494
0,0,1,1,112500.0,4,1,1,1,1,0,1,0,14,3.0,0,37,6.046575342465753
0,0,1,1,112500.0,4,1,1,1,1,0,1,0,14,3.0,0,37,6.046575342465753
0,0,1,1,112500.0,4,1,1,1,1,0,1,0,14,3.0,0,37,6.046575342465753
0,0,1,1,112500.0,4,1,1,1,1,0,1,0,14,3.0,0,37,6.046575342465753
0,0,1,1,112500.0,4,1,1,1,1,0,1,0,14,3.0,0,37,6.046575342465753
0,0,1,1,112500.0,4,1,1,1,1,0,1,0,14,3.0,0,37,6.046575342465753
0,0,1,1,112500.0,4,1,1,1,1,0,1,0,14,3.0,0,37,6.046575342465753
0,0,1,1,112500.0,4,1,1,1,1,0,1,0,14,3.0,0,37,6.046575342465753
0,0,1,1,112500.0,4,1,1,1,1,0,1,0,14,3.0,0,37,6.046575342465753
0,0,1,1,112500.0,4,1,1,1,1,0,1,0,14,3.0,0,37,6.046575342465753
0,0,1,1,112500.0,4,1,1,1,1,0,1,0,14,3.0,0,37,6.046575342465753
0,0,1,1,112500.0,4,1,1,1,1,0,1,0,14,3.0,0,37,6.046575342465753
0,0,1,1,112500.0,4,1,1,1,1,0,1,0,14,3.0,0,37,6.046575342465753
0,0,1,1,112500.0,4,1,1,1,1,0,1,0,14,3.0,0,37,6.046575342465753
0,1,1,0,135000.0,0,1,0,1,1,0,0,1,11,2.0,0,35,4.964383561643835
0,1,1,0,135000.0,0,1,0,1,1,0,0,1,11,2.0,0,35,4.964383561643835
0,1,1,0,135000.0,0,1,0,1,1,0,0,1,11,2.0,0,35,4.964383561643835
0,1,1,0,135000.0,0,1,0,1,1,0,0,1,11,2.0,0,35,4.964383561643835
0,1,1,0,135000.0,0,1,0,1,1,0,0,1,11,2.0,0,35,4.964383561643835
0,1,1,0,135000.0,0,1,0,1,1,0,0,1,11,2.0,0,35,4.964383561643835
0,1,1,0,135000.0,0,1,0,1,1,0,0,1,11,2.0,0,35,4.964383561643835
0,1,1,0,135000.0,0,1,0,1,1,0,0,1,11,2.0,0,35,4.964383561643835
0,1,1,0,135000.0,0,1,0,1,1,0,0,1,11,2.0,0,35,4.964383561643835
0,1,1,0,135000.0,0,1,0,1,1,0,0,1,11,2.0,0,35,4.964383561643835
0,1,1,0,135000.0,0,1,0,1,1,0,0,1,11,2.0,0,35,4.964383561643835
0,0,1,1,225000.0,0,4,1,1,1,0,0,0,17,3.0,0,33,0.37534246575342467
0,0,1,3,247500.0,0,2,1,1,1,0,0,1,17,5.0,0,33,6.046575342465753
0,0,1,3,247500.0,0,2,1,1,1,0,0,1,17,5.0,0,33,6.046575342465753
0,0,1,3,247500.0,0,2,1,1,1,0,0,1,17,5.0,0,33,6.046575342465753
0,0,1,3,247500.0,0,2,1,1,1,0,0,1,17,5.0,0,33,6.046575342465753
0,0,1,3,247500.0,0,2,1,1,1,0,0,1,17,5.0,0,33,6.046575342465753
0,0,1,3,247500.0,0,2,1,1,1,0,0,1,17,5.0,0,33,6.046575342465753
0,0,1,3,247500.0,0,2,1,1,1,0,0,1,17,5.0,0,33,6.046575342465753
0,0,1,3,247500.0,0,2,1,1,1,0,0,1,17,5.0,0,33,6.046575342465753
0,0,1,3,247500.0,0,2,1,1,1,0,0,1,17,5.0,0,33,6.046575342465753
0,0,1,3,247500.0,0,2,1,1,1,0,0,1,17,5.0,0,33,6.046575342465753
0,0,1,3,247500.0,0,2,1,1,1,0,0,1,17,5.0,0,33,6.046575342465753
0,0,0,0,180000.0,4,4,4,1,1,0,0,0,17,1.0,0,66,11.96986301369863
0,0,0,0,180000.0,4,4,4,1,1,0,0,0,17,1.0,0,66,11.96986301369863
0,0,0,0,180000.0,4,4,4,1,1,0,0,0,17,1.0,0,66,11.96986301369863
0,0,0,0,180000.0,4,4,4,1,1,0,0,0,17,1.0,0,66,11.96986301369863
0,0,1,0,135000.0,1,4,1,1,1,0,1,0,17,2.0,0,61,5.457534246575342
